kabupaten,kecamatan,avg_rainfall,max_rainfall,avg_temperature,elevation,landcover_class,ndvi,slope,soil_moisture,year,month,banjir,latitude,longitude,tanggal,musim,label_banjir,status_risiko,hujan_lag1,hujan_lag3,hujan_lag7,rolling_avg_3,rolling_avg_7,rolling_avg_14,musim_encoded,lc_built_up,lc_tree_cover,lc_unknown,lc_cropland,lc_permanent_water_bodies,risiko_index
Karawang,Cikampek,111.428,150.808,36.11,55.102,Tree Cover,0.504,0.562,41.861,2021,11,1,-6.4137,107.4365,2021-11-01,Hujan,True,kritis,79.793,53.499,0.0,87.594,79.07,79.07,2,0,1,0,0,0,47.593
Karawang,Cikampek,65.801,105.273,31.28,55.102,Tree Cover,0.504,0.562,42.141,2023,2,1,-6.4137,107.4365,2023-02-01,Hujan,True,tinggi,111.428,71.56,0.0,85.674,76.416,76.416,2,0,1,0,0,0,29.398
Karawang,Cilamayakulon,46.338,67.26,28.96,1.246,Lainnya,0.36,0.094,36.326,2020,1,1,-6.2186,107.5153,2020-01-01,Hujan,True,sedang,0.0,0.0,0.0,46.338,46.338,46.338,2,0,0,1,0,0,25.744
Karawang,Cilamayakulon,6.974,13.65,29.84,1.246,Lainnya,0.58,0.094,34.631,2020,6,1,-6.2186,107.5153,2020-06-01,Kemarau,True,rendah,46.338,0.0,0.0,26.656,26.656,26.656,0,0,0,1,0,0,9.692
Karawang,Cilamayakulon,66.226,96.598,27.99111111111111,1.246,Lainnya,0.115,0.094,39.964,2021,2,1,-6.2186,107.5153,2021-02-01,Hujan,True,tinggi,6.974,0.0,0.0,39.846,39.846,39.846,2,0,0,1,0,0,34.39
Karawang,Cilamayakulon,54.252,81.639,31.27,1.246,Lainnya,0.702,0.094,39.237,2021,11,1,-6.2186,107.5153,2021-11-01,Hujan,True,tinggi,66.226,46.338,0.0,42.484,43.448,43.448,2,0,0,1,0,0,29.543
Karawang,Cilamayakulon,55.883,105.956,30.61,1.246,Lainnya,0.145,0.094,39.244,2023,2,1,-6.2186,107.5153,2023-02-01,Hujan,True,tinggi,54.252,6.974,0.0,58.787,45.935,45.935,2,0,0,1,0,0,30.113
Karawang,Cilamayakulon,38.555,62.857,27.884000000000004,1.246,Lainnya,0.27,0.094,37.894,2024,12,1,-6.2186,107.5153,2024-12-01,Hujan,True,sedang,55.883,66.226,0.0,49.563,44.705,44.705,2,0,0,1,0,0,22.931
Karawang,Cilamayawetan,41.954,62.65,29.79,2.278,Lainnya,0.328,0.083,35.81,2020,1,1,-6.2272,107.5784,2020-01-01,Hujan,True,sedang,0.0,0.0,0.0,41.954,41.954,41.954,2,0,0,1,0,0,23.777
Karawang,Cilamayawetan,59.552,116.342,31.86,2.278,Lainnya,0.195,0.083,39.294,2020,2,1,-6.2272,107.5784,2020-02-01,Hujan,True,tinggi,41.954,0.0,0.0,50.753,50.753,50.753,2,0,0,1,0,0,31.494
Karawang,Cilamayawetan,6.277,12.282,29.32,2.278,Lainnya,0.539,0.083,34.194,2020,6,1,-6.2272,107.5784,2020-06-01,Kemarau,True,rendah,59.552,0.0,0.0,35.928,35.928,35.928,0,0,0,1,0,0,9.215
Karawang,Cilamayawetan,63.241,92.412,27.99111111111111,2.278,Lainnya,0.094,0.083,39.599,2021,2,1,-6.2272,107.5784,2021-02-01,Hujan,True,tinggi,6.277,41.954,0.0,43.023,42.756,42.756,2,0,0,1,0,0,33.015
Karawang,Cilamayawetan,46.37,69.166,31.37,2.278,Lainnya,0.6,0.083,38.937,2021,11,1,-6.2272,107.5784,2021-11-01,Hujan,True,sedang,63.241,59.552,0.0,38.629,43.479,43.479,2,0,0,1,0,0,26.21
Karawang,Cilamayawetan,21.471,39.302,30.94,2.278,Lainnya,0.399,0.083,39.05,2021,12,1,-6.2272,107.5784,2021-12-01,Hujan,True,sedang,46.37,6.277,0.0,43.694,39.811,39.811,2,0,0,1,0,0,16.243
Karawang,Cilamayawetan,21.907,48.917,29.55,2.278,Lainnya,0.3,0.083,38.74,2022,12,1,-6.2272,107.5784,2022-12-01,Hujan,True,sedang,21.471,63.241,0.0,29.916,37.253,37.253,2,0,0,1,0,0,16.34
Karawang,Cilamayawetan,53.863,95.861,30.08,2.278,Lainnya,0.219,0.083,38.956,2023,2,1,-6.2272,107.5784,2023-02-01,Hujan,True,tinggi,21.907,46.37,41.954,32.414,38.954,39.329,2,0,0,1,0,0,29.154
Karawang,Cilamayawetan,36.749,58.711,30.48,2.278,Lainnya,0.346,0.083,38.488,2024,1,1,-6.2272,107.5784,2024-01-01,Hujan,True,sedang,53.863,21.471,59.552,37.506,35.697,39.043,2,0,0,1,0,0,22.234
Karawang,Cilamayawetan,34.138,56.752,27.884000000000004,2.278,Lainnya,0.251,0.083,37.586,2024,12,1,-6.2272,107.5784,2024-12-01,Hujan,True,sedang,36.749,21.907,6.277,41.583,39.677,38.552,2,0,0,1,0,0,20.995
Karawang,Cilebar,61.938,91.485,27.63,1.407,Lainnya,0.357,0.048,35.928,2020,1,1,-6.133,107.4132,2020-01-01,Hujan,True,tinggi,0.0,0.0,0.0,61.938,61.938,61.938,2,0,0,1,0,0,31.881
Karawang,Cilebar,76.539,152.247,30.12,1.407,Lainnya,0.138,0.048,39.205,2020,2,1,-6.133,107.4132,2020-02-01,Hujan,True,tinggi,61.938,0.0,0.0,69.238,69.238,69.238,2,0,0,1,0,0,38.344
Karawang,Cilebar,8.848,18.354,29.02,1.407,Lainnya,0.567,0.048,34.177,2020,6,1,-6.133,107.4132,2020-06-01,Kemarau,True,rendah,76.539,0.0,0.0,49.108,49.108,49.108,0,0,0,1,0,0,10.326
Karawang,Cilebar,79.273,118.036,28.96,1.407,Lainnya,0.087,0.048,39.568,2021,2,1,-6.133,107.4132,2021-02-01,Hujan,True,tinggi,8.848,61.938,0.0,54.887,56.65,56.65,2,0,0,1,0,0,39.502
Karawang,Cilebar,16.958,24.963,28.8,1.407,Lainnya,0.737,0.048,35.335,2021,5,1,-6.133,107.4132,2021-05-01,Kemarau,True,rendah,79.273,76.539,0.0,35.026,48.711,48.711,0,0,0,1,0,0,13.827
Karawang,Cilebar,51.411,79.753,30.61,1.407,Lainnya,0.68,0.048,38.814,2021,11,1,-6.133,107.4132,2021-11-01,Hujan,True,tinggi,16.958,8.848,0.0,49.214,49.161,49.161,2,0,0,1,0,0,28.296
Karawang,Cilebar,64.665,140.834,30.04,1.407,Lainnya,0.14,0.048,38.753,2023,2,1,-6.133,107.4132,2023-02-01,Hujan,True,tinggi,51.411,79.273,0.0,44.345,51.376,51.376,2,0,0,1,0,0,33.504
Karawang,Cilebar,40.11,63.397,29.56,1.407,Lainnya,0.36,0.048,37.434,2024,12,1,-6.133,107.4132,2024-12-01,Hujan,True,sedang,64.665,16.958,61.938,52.062,48.258,49.968,2,0,0,1,0,0,23.451
Karawang,Jatisari,50.886,74.821,28.11875,25.523,Lainnya,0.347,0.125,36.274,2020,1,1,-6.3558,107.5221,2020-01-01,Hujan,True,tinggi,0.0,0.0,0.0,50.886,50.886,50.886,2,0,0,1,0,0,25.128
Karawang,Jatisari,69.628,133.414,32.5,25.523,Lainnya,0.397,0.125,39.691,2020,2,1,-6.3558,107.5221,2020-02-01,Hujan,True,tinggi,50.886,0.0,0.0,60.257,60.257,60.257,2,0,0,1,0,0,33.315
Karawang,Jatisari,76.935,119.727,27.99111111111111,25.523,Lainnya,0.359,0.125,39.995,2021,2,1,-6.3558,107.5221,2021-02-01,Hujan,True,tinggi,69.628,0.0,0.0,65.816,65.816,65.816,2,0,0,1,0,0,36.293
Karawang,Jatisari,79.602,111.976,34.35,25.523,Lainnya,0.425,0.125,39.319,2021,11,1,-6.3558,107.5221,2021-11-01,Hujan,True,tinggi,76.935,50.886,0.0,75.388,69.263,69.263,2,0,0,1,0,0,37.235
Karawang,Jatisari,61.719,96.204,29.88,25.523,Lainnya,0.558,0.125,39.372,2023,2,1,-6.3558,107.5221,2023-02-01,Hujan,True,tinggi,79.602,69.628,0.0,72.752,67.754,67.754,2,0,0,1,0,0,30.112
Karawang,Jayakerta,82.589,163.716,31.55,5.291,Lainnya,0.198,0.08,39.206,2020,2,1,-6.105,107.2975,2020-02-01,Hujan,True,tinggi,0.0,0.0,0.0,82.589,82.589,82.589,2,0,0,1,0,0,40.389
Karawang,Jayakerta,36.534,99.282,31.07,5.291,Lainnya,0.471,0.08,37.769,2023,1,1,-6.105,107.2975,2023-01-01,Hujan,True,sedang,82.589,0.0,0.0,59.561,59.561,59.561,2,0,0,1,0,0,21.721
Karawang,Jayakerta,69.542,159.416,30.98,5.291,Lainnya,0.195,0.08,38.753,2023,2,1,-6.105,107.2975,2023-02-01,Hujan,True,tinggi,36.534,0.0,0.0,62.888,62.888,62.888,2,0,0,1,0,0,35.08
Karawang,Karawangbarat,72.997,151.184,31.612,11.181,Lainnya,0.34,0.08,41.655,2020,2,1,-6.273,107.296,2020-02-01,Hujan,True,tinggi,0.0,0.0,0.0,72.997,72.997,72.997,2,0,0,1,0,0,36.475
Karawang,Karawangbarat,76.284,122.517,27.99111111111111,11.181,Lainnya,0.356,0.08,41.964,2021,2,1,-6.273,107.296,2021-02-01,Hujan,True,tinggi,72.997,0.0,0.0,74.64,74.64,74.64,2,0,0,1,0,0,37.854
Karawang,Karawangbarat,27.862,39.085,30.59,11.181,Lainnya,0.434,0.08,41.185,2021,3,1,-6.273,107.296,2021-03-01,Hujan,True,sedang,76.284,0.0,0.0,59.048,59.048,59.048,2,0,0,1,0,0,18.341
Karawang,Karawangbarat,33.493,66.883,33.11,11.181,Lainnya,0.557,0.08,41.496,2021,12,1,-6.273,107.296,2021-12-01,Hujan,True,sedang,27.862,72.997,0.0,45.88,52.659,52.659,2,0,0,1,0,0,20.674
Karawang,Karawangbarat,70.037,104.028,31.93,11.181,Lainnya,0.47,0.08,40.694,2022,11,1,-6.273,107.296,2022-11-01,Hujan,True,tinggi,33.493,76.284,0.0,43.797,56.135,56.135,2,0,0,1,0,0,35.118
Karawang,Karawangbarat,32.442,66.261,30.38,11.181,Lainnya,0.473,0.08,41.241,2022,12,1,-6.273,107.296,2022-12-01,Hujan,True,sedang,70.037,27.862,0.0,45.324,52.186,52.186,2,0,0,1,0,0,20.19
Karawang,Karawangbarat,62.595,126.816,30.51,11.181,Lainnya,0.266,0.08,41.406,2023,2,1,-6.273,107.296,2023-02-01,Hujan,True,tinggi,32.442,33.493,0.0,55.025,53.673,53.673,2,0,0,1,0,0,32.253
Karawang,Karawangbarat,33.016,62.651,31.31,11.181,Lainnya,0.34,0.08,40.084,2023,3,1,-6.273,107.296,2023-03-01,Hujan,True,sedang,62.595,70.037,72.997,42.684,47.961,51.091,2,0,0,1,0,0,20.168
Karawang,Karawangtimur,74.174,152.758,31.612,13.183,Lainnya,0.288,0.081,42.332,2020,2,1,-6.2998,107.3332,2020-02-01,Hujan,True,tinggi,0.0,0.0,0.0,74.174,74.174,74.174,2,0,0,1,0,0,36.873
Karawang,Karawangtimur,78.755,127.154,27.99111111111111,13.183,Lainnya,0.301,0.081,42.626,2021,2,1,-6.2998,107.3332,2021-02-01,Hujan,True,tinggi,74.174,0.0,0.0,76.464,76.464,76.464,2,0,0,1,0,0,38.766
Karawang,Karawangtimur,63.188,122.945,30.1415,13.183,Lainnya,0.306,0.081,42.139,2023,2,1,-6.2998,107.3332,2023-02-01,Hujan,True,tinggi,78.755,0.0,0.0,72.039,72.039,72.039,2,0,0,1,0,0,32.443
Karawang,Karawangtimur,35.374,65.855,31.31,13.183,Lainnya,0.333,0.081,40.83,2023,3,1,-6.2998,107.3332,2023-03-01,Hujan,True,sedang,63.188,74.174,0.0,59.106,62.873,62.873,2,0,0,1,0,0,21.059
Karawang,Klari,78.381,125.472,27.62,32.4,Lainnya,0.402,0.308,42.628,2021,2,1,-6.3951,107.3803,2021-02-01,Hujan,True,tinggi,0.0,0.0,0.0,78.381,78.381,78.381,2,0,0,1,0,0,36.744
Karawang,Klari,64.578,109.535,30.96,32.4,Lainnya,0.411,0.308,42.141,2023,2,1,-6.3951,107.3803,2023-02-01,Hujan,True,tinggi,78.381,0.0,0.0,71.48,71.48,71.48,2,0,0,1,0,0,31.127
Karawang,Kotabaru,78.503,123.148,27.99111111111111,40.582,Lainnya,0.345,0.35,42.015,2021,2,1,-6.3964,107.4874,2021-02-01,Hujan,True,tinggi,0.0,0.0,0.0,78.503,78.503,78.503,2,0,0,1,0,0,35.85
Karawang,Kutawaluya,61.385,89.462,28.06,4.014,Lainnya,0.249,0.055,35.928,2020,1,1,-6.1744,107.3462,2020-01-01,Hujan,True,tinggi,0.0,0.0,0.0,61.385,61.385,61.385,2,0,0,1,0,0,31.384
Karawang,Kutawaluya,76.768,153.996,33.51,4.014,Lainnya,0.149,0.055,39.205,2020,2,1,-6.1744,107.3462,2020-02-01,Hujan,True,tinggi,61.385,0.0,0.0,69.076,69.076,69.076,2,0,0,1,0,0,38.177
Karawang,Lemahabang,50.904,73.061,28.11875,7.954,Lainnya,0.374,0.101,38.775,2020,1,1,-6.2838,107.4566,2020-01-01,Hujan,True,tinggi,0.0,0.0,0.0,50.904,50.904,50.904,2,0,0,1,0,0,27.392
Karawang,Lemahabang,60.856,106.049,29.27,7.954,Lainnya,0.393,0.101,41.561,2023,2,1,-6.2838,107.4566,2023-02-01,Hujan,True,tinggi,50.904,0.0,0.0,55.88,55.88,55.88,2,0,0,1,0,0,31.933
Karawang,Majalaya,65.121,117.718,30.1415,13.799,Lainnya,0.427,0.094,42.141,2023,2,1,-6.3058,107.3683,2023-02-01,Hujan,True,tinggi,0.0,0.0,0.0,65.121,65.121,65.121,2,0,0,1,0,0,33.175
Karawang,Pakisjaya,81.703,130.97,30.11,2.347,Lainnya,0.094,0.054,39.649,2021,2,1,-6.0053,107.1256,2021-02-01,Hujan,True,tinggi,0.0,0.0,0.0,81.703,81.703,81.703,2,0,0,1,0,0,40.399
Karawang,Pakisjaya,72.383,173.818,28.62,2.347,Lainnya,0.178,0.054,38.807,2023,2,1,-6.0053,107.1256,2023-02-01,Hujan,True,tinggi,81.703,0.0,0.0,77.043,77.043,77.043,2,0,0,1,0,0,36.515
Karawang,Pakisjaya,53.381,87.799,28.66,2.347,Lainnya,0.225,0.054,37.548,2024,12,1,-6.0053,107.1256,2024-12-01,Hujan,True,tinggi,72.383,0.0,0.0,69.156,69.156,69.156,2,0,0,1,0,0,28.669
Karawang,Pangkalan,69.921,125.536,30.77,80.878,Tree Cover,0.63,1.096,40.109,2020,2,1,-6.4634,107.2281,2020-02-01,Hujan,True,tinggi,0.0,0.0,0.0,69.921,69.921,69.921,2,0,1,0,0,0,28.161
Karawang,Pangkalan,76.752,119.659,22.94,80.878,Tree Cover,0.491,1.096,40.486,2021,2,1,-6.4634,107.2281,2021-02-01,Hujan,True,tinggi,69.921,0.0,0.0,73.336,73.336,73.336,2,0,1,0,0,0,30.948
Karawang,Pangkalan,112.704,141.274,30.93,80.878,Tree Cover,0.677,1.096,35.794,2024,11,1,-6.4634,107.2281,2024-11-01,Hujan,True,kritis,76.752,0.0,0.0,86.459,86.459,86.459,2,0,1,0,0,0,44.419
Karawang,Pedes,66.379,99.135,26.47,3.776,Lainnya,0.367,0.06,35.928,2020,1,1,-6.0908,107.3719,2020-01-01,Hujan,True,tinggi,0.0,0.0,0.0,66.379,66.379,66.379,2,0,0,1,0,0,33.424
Karawang,Pedes,82.433,163.311,32.4,3.776,Lainnya,0.162,0.06,39.205,2020,2,1,-6.0908,107.3719,2020-02-01,Hujan,True,tinggi,66.379,0.0,0.0,74.406,74.406,74.406,2,0,0,1,0,0,40.47
Karawang,Pedes,9.334,19.519,28.92,3.776,Lainnya,0.574,0.06,34.177,2020,6,1,-6.0908,107.3719,2020-06-01,Kemarau,True,rendah,82.433,0.0,0.0,52.715,52.715,52.715,0,0,0,1,0,0,10.286
Karawang,Pedes,70.196,158.756,30.19,3.776,Lainnya,0.194,0.06,38.753,2023,2,1,-6.0908,107.3719,2023-02-01,Hujan,True,tinggi,9.334,66.379,0.0,53.988,57.086,57.086,2,0,0,1,0,0,35.49
Karawang,Purwasari,52.069,73.233,28.11875,29.637,Lainnya,0.366,0.291,39.364,2020,1,1,-6.3695,107.4095,2020-01-01,Hujan,True,tinggi,0.0,0.0,0.0,52.069,52.069,52.069,2,0,0,1,0,0,25.835
Karawang,Purwasari,71.798,142.191,32.99,29.637,Lainnya,0.362,0.291,42.334,2020,2,1,-6.3695,107.4095,2020-02-01,Hujan,True,tinggi,52.069,0.0,0.0,61.934,61.934,61.934,2,0,0,1,0,0,34.32
Karawang,Purwasari,77.805,126.501,27.99111111111111,29.637,Lainnya,0.376,0.291,42.628,2021,2,1,-6.3695,107.4095,2021-02-01,Hujan,True,tinggi,71.798,0.0,0.0,67.224,67.224,67.224,2,0,0,1,0,0,36.784
Karawang,Purwasari,64.487,106.253,30.1415,29.637,Lainnya,0.457,0.291,42.141,2023,2,1,-6.3695,107.4095,2023-02-01,Hujan,True,tinggi,77.805,52.069,0.0,71.363,66.54,66.54,2,0,0,1,0,0,31.371
Karawang,Rawamerta,72.782,148.487,31.612,7.252,Lainnya,0.27,0.05,39.698,2020,2,1,-6.2344,107.3519,2020-02-01,Hujan,True,tinggi,0.0,0.0,0.0,72.782,72.782,72.782,2,0,0,1,0,0,36.375
Karawang,Rawamerta,75.79,115.935,28.85,7.252,Lainnya,0.337,0.05,40.05,2021,2,1,-6.2344,107.3519,2021-02-01,Hujan,True,tinggi,72.782,0.0,0.0,74.286,74.286,74.286,2,0,0,1,0,0,37.659
Karawang,Rawamerta,61.204,125.089,30.1415,7.252,Lainnya,0.324,0.05,39.286,2023,2,1,-6.2344,107.3519,2023-02-01,Hujan,True,tinggi,75.79,0.0,0.0,69.925,69.925,69.925,2,0,0,1,0,0,31.67
Karawang,Rengasdengklok,75.536,152.826,33.33,7.761,Lainnya,0.326,0.079,39.205,2020,2,1,-6.1762,107.3016,2020-02-01,Hujan,True,tinggi,0.0,0.0,0.0,75.536,75.536,75.536,2,0,0,1,0,0,37.34
Karawang,Rengasdengklok,77.566,118.321,27.99111111111111,7.761,Lainnya,0.301,0.079,39.568,2021,2,1,-6.1762,107.3016,2021-02-01,Hujan,True,tinggi,75.536,0.0,0.0,76.551,76.551,76.551,2,0,0,1,0,0,38.221
Karawang,Rengasdengklok,46.117,94.172,31.71,7.761,Lainnya,0.473,0.079,37.898,2022,1,1,-6.1762,107.3016,2022-01-01,Hujan,True,sedang,77.566,0.0,0.0,66.406,66.406,66.406,2,0,0,1,0,0,25.333
Karawang,Rengasdengklok,26.993,63.36,30.56,7.761,Lainnya,0.514,0.079,38.485,2022,12,1,-6.1762,107.3016,2022-12-01,Hujan,True,sedang,46.117,75.536,0.0,50.225,56.553,56.553,2,0,0,1,0,0,17.807
Karawang,Rengasdengklok,32.46,86.905,31.45,7.761,Lainnya,0.531,0.079,37.77,2023,1,1,-6.1762,107.3016,2023-01-01,Hujan,True,sedang,26.993,77.566,0.0,35.19,51.734,51.734,2,0,0,1,0,0,19.853
Karawang,Rengasdengklok,63.424,141.812,30.81,7.761,Lainnya,0.264,0.079,38.753,2023,2,1,-6.1762,107.3016,2023-02-01,Hujan,True,tinggi,32.46,46.117,0.0,40.959,53.683,53.683,2,0,0,1,0,0,32.396
Karawang,Tegalwaru,79.144,142.994,29.54,272.577,Tree Cover,0.62,4.904,40.081,2020,2,1,-6.522,107.243,2020-02-01,Hujan,True,tinggi,0.0,0.0,0.0,79.144,79.144,79.144,2,0,1,0,0,0,13.245
Karawang,Tegalwaru,85.529,134.731,26.96,272.577,Tree Cover,0.566,4.904,40.412,2021,2,1,-6.522,107.243,2021-02-01,Hujan,True,tinggi,79.144,0.0,0.0,82.336,82.336,82.336,2,0,1,0,0,0,15.857
Karawang,Tegalwaru,117.829,144.316,29.84,272.577,Tree Cover,0.673,4.904,36.381,2024,11,1,-6.522,107.243,2024-11-01,Hujan,True,kritis,85.529,0.0,0.0,94.167,94.167,94.167,2,0,1,0,0,0,27.987
Karawang,Telukjambebarat,44.084,62.472,29.57,42.015,Lainnya,0.439,0.526,38.107,2020,1,1,-6.3574,107.2456,2020-01-01,Hujan,True,sedang,0.0,0.0,0.0,44.084,44.084,44.084,2,0,0,1,0,0,21.198
Karawang,Telukjambebarat,66.977,134.922,31.65,42.015,Lainnya,0.447,0.526,40.566,2020,2,1,-6.3574,107.2456,2020-02-01,Hujan,True,tinggi,44.084,0.0,0.0,55.53,55.53,55.53,2,0,0,1,0,0,30.848
Karawang,Telukjambebarat,71.677,116.538,27.99111111111111,42.015,Lainnya,0.31,0.526,40.937,2021,2,1,-6.3574,107.2456,2021-02-01,Hujan,True,tinggi,66.977,0.0,0.0,60.913,60.913,60.913,2,0,0,1,0,0,32.782
Karawang,Telukjambebarat,35.916,70.027,32.78,42.015,Lainnya,0.467,0.526,40.4,2021,12,1,-6.3574,107.2456,2021-12-01,Hujan,True,sedang,71.677,44.084,0.0,58.19,54.664,54.664,2,0,0,1,0,0,18.394
Karawang,Telukjambebarat,32.005,50.39,30.82,42.015,Lainnya,0.384,0.526,39.419,2022,1,1,-6.3574,107.2456,2022-01-01,Hujan,True,sedang,35.916,66.977,0.0,46.533,50.132,50.132,2,0,0,1,0,0,16.621
Karawang,Telukjambebarat,31.935,93.03,31.92,42.015,Lainnya,0.511,0.526,36.587,2022,7,1,-6.3574,107.2456,2022-07-01,Kemarau,True,sedang,32.005,71.677,0.0,33.285,47.099,47.099,0,0,0,1,0,0,16.045
Karawang,Telukjambebarat,53.596,110.204,30.63,42.015,Lainnya,0.451,0.526,38.766,2022,10,1,-6.3574,107.2456,2022-10-01,Peralihan,True,tinggi,31.935,35.916,0.0,39.179,48.027,48.027,1,0,0,1,0,0,25.137
Karawang,Telukjambebarat,85.244,129.332,32.66,42.015,Lainnya,0.428,0.526,39.57,2022,11,1,-6.3574,107.2456,2022-11-01,Hujan,True,tinggi,53.596,32.005,44.084,56.925,53.907,52.679,2,0,0,1,0,0,37.953
Karawang,Telukjambebarat,34.015,64.478,32.17,42.015,Lainnya,0.45,0.526,40.132,2022,12,1,-6.3574,107.2456,2022-12-01,Hujan,True,sedang,85.244,31.935,66.977,57.618,49.198,50.605,2,0,0,1,0,0,17.577
Karawang,Telukjambebarat,59.049,107.924,31.16,42.015,Lainnya,0.429,0.526,40.286,2023,2,1,-6.3574,107.2456,2023-02-01,Hujan,True,tinggi,34.015,53.596,71.677,59.436,47.394,51.45,2,0,0,1,0,0,27.619
Karawang,Telukjambebarat,14.598,49.613,32.09,42.015,Lainnya,0.554,0.526,36.837,2023,5,1,-6.3574,107.2456,2023-05-01,Kemarau,True,rendah,59.049,85.244,35.916,35.887,44.349,48.1,0,0,0,1,0,0,9.167
Karawang,Telukjambebarat,39.29,59.08,30.48,42.015,Lainnya,0.469,0.526,39.893,2024,1,1,-6.3574,107.2456,2024-01-01,Hujan,True,sedang,14.598,34.015,32.005,37.646,45.39,47.366,2,0,0,1,0,0,19.642
Karawang,Telukjambebarat,40.131,56.048,31.01,42.015,Lainnya,0.491,0.526,40.334,2024,2,1,-6.3574,107.2456,2024-02-01,Hujan,True,sedang,39.29,59.049,31.935,31.34,46.56,46.809,2,0,0,1,0,0,20.07
Karawang,Telukjambebarat,38.215,73.275,32.75,42.015,Lainnya,0.506,0.526,39.423,2024,3,1,-6.3574,107.2456,2024-03-01,Hujan,True,sedang,40.131,14.598,53.596,39.212,44.363,46.195,2,0,0,1,0,0,19.124
Karawang,Telukjambebarat,47.293,80.435,31.98,42.015,Lainnya,0.573,0.526,39.565,2024,4,1,-6.3574,107.2456,2024-04-01,Peralihan,True,sedang,38.215,39.29,85.244,41.88,38.942,46.424,1,0,0,1,0,0,22.794
Karawang,Telukjambebarat,96.207,130.293,31.56,42.015,Lainnya,0.507,0.526,35.971,2024,11,1,-6.3574,107.2456,2024-11-01,Hujan,True,tinggi,47.293,40.131,34.015,60.572,47.826,48.512,2,0,0,1,0,0,41.63
Karawang,Telukjambetimur,46.229,64.913,27.5,27.576,Lainnya,0.401,0.335,39.364,2020,1,1,-6.3413,107.2894,2020-01-01,Hujan,True,sedang,0.0,0.0,0.0,46.229,46.229,46.229,2,0,0,1,0,0,23.717
Karawang,Telukjambetimur,71.135,146.155,31.79,27.576,Lainnya,0.375,0.335,42.334,2020,2,1,-6.3413,107.2894,2020-02-01,Hujan,True,tinggi,46.229,0.0,0.0,58.682,58.682,58.682,2,0,0,1,0,0,34.27
Karawang,Telukjambetimur,75.598,124.44,27.99111111111111,27.576,Lainnya,0.248,0.335,42.628,2021,2,1,-6.3413,107.2894,2021-02-01,Hujan,True,tinggi,71.135,0.0,0.0,64.321,64.321,64.321,2,0,0,1,0,0,36.095
Karawang,Telukjambetimur,61.709,113.738,30.51,27.576,Lainnya,0.366,0.335,42.141,2023,2,1,-6.3413,107.2894,2023-02-01,Hujan,True,tinggi,75.598,46.229,0.0,69.481,63.668,63.668,2,0,0,1,0,0,30.459
Karawang,Tempuran,16.965,26.283,29.11,1.907,Lainnya,0.752,0.07,35.335,2021,5,1,-6.1964,107.4437,2021-05-01,Kemarau,True,rendah,0.0,0.0,0.0,16.965,16.965,16.965,0,0,0,1,0,0,13.786
Karawang,Tempuran,59.526,118.283,30.55,1.907,Lainnya,0.171,0.07,38.753,2023,2,1,-6.1964,107.4437,2023-02-01,Hujan,True,tinggi,16.965,0.0,0.0,38.246,38.246,38.246,2,0,0,1,0,0,31.406
Karawang,Tempuran,42.976,68.605,26.43,1.907,Lainnya,0.351,0.07,37.434,2024,12,1,-6.1964,107.4437,2024-12-01,Hujan,True,sedang,59.526,0.0,0.0,39.822,39.822,39.822,2,0,0,1,0,0,24.55
Karawang,Tirtajaya,16.972,32.472,29.2,1.909,Lainnya,0.662,0.043,35.366,2021,5,1,-6.0295,107.2533,2021-05-01,Kemarau,True,rendah,0.0,0.0,0.0,16.972,16.972,16.972,0,0,0,1,0,0,13.777
Karawang,Tirtajaya,45.679,80.881,31.34,1.909,Lainnya,0.682,0.043,38.818,2021,11,1,-6.0295,107.2533,2021-11-01,Hujan,True,sedang,16.972,0.0,0.0,31.326,31.326,31.326,2,0,0,1,0,0,25.953
Karawang,Tirtajaya,26.793,59.217,30.24,1.909,Lainnya,0.525,0.043,38.972,2021,12,1,-6.0295,107.2533,2021-12-01,Hujan,True,sedang,45.679,0.0,0.0,29.815,29.815,29.815,2,0,0,1,0,0,18.406
Karawang,Tirtajaya,36.917,99.529,29.72,1.909,Lainnya,0.426,0.043,37.732,2023,1,1,-6.0295,107.2533,2023-01-01,Hujan,True,sedang,26.793,16.972,0.0,36.463,31.59,31.59,2,0,0,1,0,0,22.193
Karawang,Tirtajaya,72.113,165.691,29.46,1.909,Lainnya,0.18,0.043,38.773,2023,2,1,-6.0295,107.2533,2023-02-01,Hujan,True,tinggi,36.917,45.679,0.0,45.274,39.695,39.695,2,0,0,1,0,0,36.442
Karawang,Tirtajaya,25.887,61.548,31.31,1.909,Lainnya,0.186,0.043,37.412,2023,3,1,-6.0295,107.2533,2023-03-01,Hujan,True,sedang,72.113,26.793,0.0,44.972,37.393,37.393,2,0,0,1,0,0,17.681
Karawang,Tirtajaya,43.653,57.042,30.89,1.909,Lainnya,0.439,0.043,35.826,2024,11,1,-6.0295,107.2533,2024-11-01,Hujan,True,sedang,25.887,36.917,0.0,47.218,38.288,38.288,2,0,0,1,0,0,24.508
Karawang,Tirtajaya,48.726,79.294,26.63,1.909,Lainnya,0.327,0.043,37.477,2024,12,1,-6.0295,107.2533,2024-12-01,Hujan,True,sedang,43.653,72.113,16.972,39.422,42.824,39.592,2,0,0,1,0,0,26.85
