tanggal,kejadian,kabupaten,provinsi,korban_meninggal,korban_hilang,korban_terluka,rumah_rusak,rumah_terendam,fasum_rusak,tahun,bulan,musim,terjadi_banjir
2021-04-03,Banjir,Serang,Banten,0,0,0,0,17,0,2021,4,Peralihan,True
2021-04-03,Banjir,Sumba Barat Daya,Nusa Tenggara Timur,0,0,2,119,0,0,2021,4,Peralihan,True
2021-04-03,Banjir,Sikka,Nusa Tenggara Timur,1,0,0,11,0,3,2021,4,Peralihan,True
2021-04-03,Banjir,Timor Tengah Utara,Nusa Tenggara Timur,0,0,0,227,2832,13,2021,4,Peralihan,True
2021-04-03,Banjir,Kota Kupang,Nusa Tenggara Timur,6,1,3,12692,22748,1254,2021,4,Peralihan,True
2021-04-03,Banjir,Wajo,Sulawesi Selatan,0,0,0,0,110,0,2021,4,Peralihan,True
2021-04-03,Banjir,Empat Lawang,Sumatera Selatan,0,0,0,0,0,1,2021,4,Peralihan,True
2021-04-02,Banjir,Alor,Nusa Tenggara Timur,29,12,25,2389,1143,11,2021,4,Peralihan,True
2021-04-02,Banjir,Bima,Nusa Tenggara Barat,2,0,0,5000,6661,171,2021,4,Peralihan,True
2021-04-02,Banjir,Gowa,Sulawesi Selatan,0,0,0,0,81,0,2021,4,Peralihan,True
2021-04-02,Banjir,Pasuruan,Jawa Timur,0,0,0,0,2970,0,2021,4,Peralihan,True
2021-04-02,Banjir,Dompu,Nusa Tenggara Barat,0,0,0,0,0,0,2021,4,Peralihan,True
2021-04-02,Banjir,Takalar,Sulawesi Selatan,0,0,0,0,1100,0,2021,4,Peralihan,True
2021-04-02,Banjir,Manggarai Timur,Nusa Tenggara Timur,0,0,0,69,0,0,2021,4,Peralihan,True
2021-04-02,Banjir,Lebak,Banten,1,0,0,0,64,0,2021,4,Peralihan,True
2021-04-02,Banjir,Serang,Banten,0,0,0,0,202,0,2021,4,Peralihan,True
2021-04-02,Banjir,Sumba Barat,Nusa Tenggara Timur,0,0,0,46,46,0,2021,4,Peralihan,True
2021-04-02,Banjir,Keerom,Papua,0,0,0,0,13,0,2021,4,Peralihan,True
2021-04-01,Banjir,Dompu,Nusa Tenggara Barat,0,0,0,0,0,0,2021,4,Peralihan,True
2021-04-01,Banjir,Bandung,Jawa Barat,0,0,0,0,30,0,2021,4,Peralihan,True
2021-04-01,Banjir,Wonogiri,Jawa Tengah,0,0,0,1,18,0,2021,4,Peralihan,True
2021-04-01,Banjir,Lombok Utara,Nusa Tenggara Barat,0,0,0,0,0,0,2021,4,Peralihan,True
2021-04-01,Banjir,Gresik,Jawa Timur,0,0,0,0,12,0,2021,4,Peralihan,True
2021-04-01,Banjir,Hulu Sungai Tengah,Kalimantan Selatan,0,0,0,0,1340,0,2021,4,Peralihan,True
2021-04-01,Banjir,Semarang,Jawa Tengah,0,0,0,7,216,0,2021,4,Peralihan,True
2021-03-31,Banjir,Bogor,Jawa Barat,0,0,0,0,390,0,2021,3,Hujan,True
2021-03-31,Banjir,Kota Tual,Maluku,0,0,0,0,10,0,2021,3,Hujan,True
2021-03-31,Banjir,Kerinci,Jambi,0,0,0,10,0,1,2021,3,Hujan,True
2021-03-31,Banjir,Cirebon,Jawa Barat,0,0,0,0,320,0,2021,3,Hujan,True
2021-03-31,Banjir,Grobogan,Jawa Tengah,0,0,0,20,2400,0,2021,3,Hujan,True
2021-03-31,Banjir,Kota Bima,Nusa Tenggara Barat,0,0,0,0,0,0,2021,3,Hujan,True
2021-03-31,Banjir,Garut,Jawa Barat,0,0,0,0,61,0,2021,3,Hujan,True
2021-03-31,Banjir,Karawang,Jawa Barat,0,0,0,0,68,0,2021,3,Hujan,True
2021-03-30,Banjir,Manggarai Barat,Nusa Tenggara Timur,0,0,0,0,0,0,2021,3,Hujan,True
2021-03-30,Banjir,Karanganyar,Jawa Tengah,0,0,0,0,0,0,2021,3,Hujan,True
2021-03-30,Banjir,Aceh Jaya,Aceh,0,0,0,0,296,0,2021,3,Hujan,True
2021-03-30,Banjir,Kota Medan,Sumatera Utara,0,0,0,0,12335,0,2021,3,Hujan,True
2021-03-30,Banjir,Batanghari,Jambi,0,0,0,0,26,0,2021,3,Hujan,True
2021-03-30,Banjir,Bandung,Jawa Barat,0,0,0,0,0,0,2021,3,Hujan,True
2021-03-29,Banjir,Kotabaru,Kalimantan Selatan,0,0,0,1,63,0,2021,3,Hujan,True
2021-03-29,Banjir,Kota Pekanbaru,Riau,0,0,0,120,470,0,2021,3,Hujan,True
2021-03-29,Banjir,Barito Selatan,Kalimantan Tengah,0,0,0,0,494,0,2021,3,Hujan,True
2021-03-29,Banjir,Kepulauan Siau Tagulandang Biaro,Sulawesi Utara,0,0,0,5,0,1,2021,3,Hujan,True
2021-03-29,Banjir,Kepulauan Sula,Maluku Utara,0,0,0,2,28,0,2021,3,Hujan,True
2021-03-29,Banjir,Jember,Jawa Timur,0,0,0,0,0,0,2021,3,Hujan,True
2021-03-28,Banjir,Aceh Barat,Aceh,0,0,0,0,140,0,2021,3,Hujan,True
2021-03-28,Banjir,Kerinci,Jambi,0,0,0,17,29,1,2021,3,Hujan,True
2021-03-28,Banjir,Pesisir Selatan,Sumatera Barat,0,0,0,0,230,0,2021,3,Hujan,True
2021-03-28,Banjir,Gresik,Jawa Timur,0,0,0,0,0,0,2021,3,Hujan,True
2021-03-28,Banjir,Sijunjung,Sumatera Barat,0,0,0,2,0,1,2021,3,Hujan,True
2021-03-27,Banjir,Nganjuk,Jawa Timur,0,0,0,0,8,0,2021,3,Hujan,True
2021-03-27,Banjir,Kapuas Hulu,Kalimantan Barat,0,0,0,0,0,1,2021,3,Hujan,True
2021-03-27,Banjir,Bogor,Jawa Barat,0,0,0,0,80,0,2021,3,Hujan,True
2021-03-27,Banjir,Aceh Besar,Aceh,0,1,0,0,0,0,2021,3,Hujan,True
2021-03-27,Banjir,Bandung,Jawa Barat,0,0,0,0,155,0,2021,3,Hujan,True
2021-03-27,Banjir,Murung Raya,Kalimantan Tengah,0,0,0,0,40,0,2021,3,Hujan,True
2021-03-27,Banjir,Kota Bandung,Jawa Barat,0,0,0,0,155,0,2021,3,Hujan,True
2021-03-27,Banjir,Kampar,Riau,0,0,0,20,0,0,2021,3,Hujan,True
2021-03-27,Banjir,Kota Tasikmalaya,Jawa Barat,0,0,0,1,0,0,2021,3,Hujan,True
2021-03-27,Banjir,Padang Lawas,Sumatera Utara,0,0,0,11,61,3,2021,3,Hujan,True
2021-03-27,Banjir,Kota Pekanbaru,Riau,0,0,0,0,0,0,2021,3,Hujan,True
2021-03-26,Banjir,Sigi,Sulawesi Tengah,0,0,0,292,0,6,2021,3,Hujan,True
2021-03-26,Banjir,Kota Pasuruan,Jawa Timur,0,0,0,0,279,0,2021,3,Hujan,True
2021-03-26,Banjir,Luwu,Sulawesi Selatan,0,0,0,0,1380,2,2021,3,Hujan,True
2021-03-25,Banjir,Gresik,Jawa Timur,0,0,0,0,200,0,2021,3,Hujan,True
2021-03-25,Banjir,Bandung,Jawa Barat,0,0,0,0,10572,0,2021,3,Hujan,True
2021-03-25,Banjir,Garut,Jawa Barat,0,0,0,0,20,0,2021,3,Hujan,True
2021-03-25,Banjir,Kendal,Jawa Tengah,0,0,0,0,8,0,2021,3,Hujan,True
2021-03-25,Banjir,Nganjuk,Jawa Timur,0,0,0,0,270,0,2021,3,Hujan,True
2021-03-25,Banjir,Pidie,Aceh,0,0,0,21,0,20,2021,3,Hujan,True
2021-03-25,Banjir,Buol,Sulawesi Tengah,0,0,0,0,0,0,2021,3,Hujan,True
2021-03-25,Banjir,Sumedang,Jawa Barat,1,0,1,0,0,0,2021,3,Hujan,True
2021-03-25,Banjir,Majalengka,Jawa Barat,0,0,0,0,4,0,2021,3,Hujan,True
2021-03-25,Banjir,Banjar,Kalimantan Selatan,0,0,0,0,0,0,2021,3,Hujan,True
2021-03-25,Banjir,Bolaang Mongondow Utara,Sulawesi Utara,0,0,0,0,136,0,2021,3,Hujan,True
2021-03-25,Banjir,Aceh Jaya,Aceh,0,0,0,0,0,0,2021,3,Hujan,True
2021-03-24,Banjir,Bandung,Jawa Barat,0,0,0,0,287,0,2021,3,Hujan,True
2021-03-24,Banjir,Dompu,Nusa Tenggara Barat,0,0,0,2,1603,0,2021,3,Hujan,True
2021-03-24,Banjir,Brebes,Jawa Tengah,0,0,0,0,90,0,2021,3,Hujan,True
2021-03-24,Banjir,Bulungan,Kalimantan Utara,0,0,0,0,0,7,2021,3,Hujan,True
2021-03-24,Banjir,Sumbawa,Nusa Tenggara Barat,0,0,0,0,0,1,2021,3,Hujan,True
2021-03-24,Banjir,Grobogan,Jawa Tengah,0,0,0,2,150,0,2021,3,Hujan,True
2021-03-23,Banjir,Kerinci,Jambi,0,0,0,0,200,0,2021,3,Hujan,True
2021-03-23,Banjir,Ogan Komering Ulu,Sumatera Selatan,0,0,0,0,50,0,2021,3,Hujan,True
2021-03-23,Banjir,Padang Pariaman,Sumatera Barat,0,0,0,0,65,0,2021,3,Hujan,True
2021-03-23,Banjir,Bulungan,Kalimantan Utara,0,0,0,0,33,3,2021,3,Hujan,True
2021-03-23,Banjir,Banjar,Kalimantan Selatan,0,0,0,0,682,0,2021,3,Hujan,True
2021-03-23,Banjir,Gorontalo Utara,Gorontalo,0,0,0,6,315,0,2021,3,Hujan,True
2021-03-23,Banjir,Jombang,Jawa Timur,0,0,0,0,6026,0,2021,3,Hujan,True
2021-03-23,Banjir,Cirebon,Jawa Barat,0,0,0,0,268,0,2021,3,Hujan,True
2021-03-23,Banjir,Kota Batu,Jawa Timur,0,0,0,0,0,0,2021,3,Hujan,True
2021-03-23,Banjir,Kota Balikpapan,Kalimantan Timur,0,0,0,0,190,0,2021,3,Hujan,True
2021-03-23,Banjir,Nganjuk,Jawa Timur,0,0,0,0,28,0,2021,3,Hujan,True
2021-03-22,Banjir,Poso,Sulawesi Tengah,0,0,0,0,0,0,2021,3,Hujan,True
2021-03-22,Banjir,Malang,Jawa Timur,0,0,0,0,200,0,2021,3,Hujan,True
2021-03-22,Banjir,Kerinci,Jambi,0,0,0,0,5,0,2021,3,Hujan,True
2021-03-21,Banjir,Kerinci,Jambi,0,0,0,8,5,0,2021,3,Hujan,True
2021-03-21,Banjir,Kota Padang,Sumatera Barat,0,0,0,0,0,0,2021,3,Hujan,True
2021-03-21,Banjir,Sumedang,Jawa Barat,0,0,0,0,4,0,2021,3,Hujan,True
2021-03-21,Banjir,Subang,Jawa Barat,0,0,0,0,2,0,2021,3,Hujan,True
2021-03-21,Banjir,Padang Pariaman,Sumatera Barat,0,0,479,2,251,2,2021,3,Hujan,True
2021-03-20,Banjir,Pulang Pisau,Kalimantan Tengah,0,0,0,0,109,0,2021,3,Hujan,True
2021-03-20,Banjir,Kota Serang,Banten,0,0,0,0,38,0,2021,3,Hujan,True
2021-03-20,Banjir,Kota Bima,Nusa Tenggara Barat,0,0,0,0,20,0,2021,3,Hujan,True
2021-03-18,Banjir,Kerinci,Jambi,0,0,0,0,15,0,2021,3,Hujan,True
2021-03-18,Banjir,Sukabumi,Jawa Barat,0,0,0,1,0,0,2021,3,Hujan,True
2021-03-18,Banjir,Kota Yogyakarta,Di Yogyakarta,0,0,0,0,5,0,2021,3,Hujan,True
2021-03-18,Banjir,Luwu,Sulawesi Selatan,0,0,0,1,20,1,2021,3,Hujan,True
2021-03-17,Banjir,Gresik,Jawa Timur,0,0,0,0,235,0,2021,3,Hujan,True
2021-03-17,Banjir,Bima,Nusa Tenggara Barat,0,0,0,0,0,0,2021,3,Hujan,True
2021-03-16,Banjir,Garut,Jawa Barat,0,0,0,0,6,0,2021,3,Hujan,True
2021-03-16,Banjir,Kampar,Riau,0,0,0,0,0,0,2021,3,Hujan,True
2021-03-15,Banjir,Malang,Jawa Timur,0,0,0,0,14,0,2021,3,Hujan,True
2021-03-15,Banjir,Malinau,Kalimantan Utara,2,0,0,0,0,0,2021,3,Hujan,True
2021-03-15,Banjir,Morowali Utara,Sulawesi Tengah,0,0,0,0,0,0,2021,3,Hujan,True
2021-03-14,Banjir,Bojonegoro,Jawa Timur,0,0,0,0,0,0,2021,3,Hujan,True
2021-03-14,Banjir,Gorontalo,Gorontalo,0,0,0,0,20,0,2021,3,Hujan,True
2021-03-14,Banjir,Donggala,Sulawesi Tengah,0,0,0,0,0,0,2021,3,Hujan,True
2021-03-14,Banjir,Gorontalo Utara,Gorontalo,0,0,0,4,415,1,2021,3,Hujan,True
2021-03-14,Banjir,Madiun,Jawa Timur,0,0,0,0,20,0,2021,3,Hujan,True
2021-03-13,Banjir,Pasuruan,Jawa Timur,0,0,0,0,60,0,2021,3,Hujan,True
2021-03-13,Banjir,Lima Puluh Kota,Sumatera Barat,0,0,0,1,0,1,2021,3,Hujan,True
2021-03-12,Banjir,Blora,Jawa Tengah,0,0,0,0,36,0,2021,3,Hujan,True
2021-03-12,Banjir,Bojonegoro,Jawa Timur,0,0,0,0,0,0,2021,3,Hujan,True
2021-03-12,Banjir,Mesuji,Lampung,0,0,0,0,0,0,2021,3,Hujan,True
2021-03-12,Banjir,Padang Lawas,Sumatera Utara,0,0,0,23,57,0,2021,3,Hujan,True
2021-03-12,Banjir,Morowali Utara,Sulawesi Tengah,0,0,0,0,0,0,2021,3,Hujan,True
2021-03-12,Banjir,Solok Selatan,Sumatera Barat,0,0,0,0,86,2,2021,3,Hujan,True
2021-03-12,Banjir,Gresik,Jawa Timur,0,0,0,0,2105,0,2021,3,Hujan,True
2021-03-11,Banjir,Kerinci,Jambi,0,0,0,16,20,0,2021,3,Hujan,True
2021-03-11,Banjir,Wajo,Sulawesi Selatan,0,0,0,0,75,2,2021,3,Hujan,True
2021-03-11,Banjir,Penukal Abab Lematang Ilir,Sumatera Selatan,0,0,0,0,11,0,2021,3,Hujan,True
2021-03-10,Banjir,Takalar,Sulawesi Selatan,0,0,0,0,2050,0,2021,3,Hujan,True
2021-03-10,Banjir,Gowa,Sulawesi Selatan,0,0,0,0,320,0,2021,3,Hujan,True
2021-03-10,Banjir,Kota Makassar,Sulawesi Selatan,0,0,0,0,327,0,2021,3,Hujan,True
2021-03-10,Banjir,Balangan,Kalimantan Selatan,0,0,0,0,1047,0,2021,3,Hujan,True
2021-03-10,Banjir,Jeneponto,Sulawesi Selatan,0,0,0,0,200,0,2021,3,Hujan,True
2021-03-09,Banjir,Kota Palu,Sulawesi Tengah,0,0,0,0,17,0,2021,3,Hujan,True
2021-03-09,Banjir,Kota Kendari,Sulawesi Tenggara,0,0,0,0,0,0,2021,3,Hujan,True
2021-03-09,Banjir,Kota Kupang,Nusa Tenggara Timur,0,0,0,1,0,0,2021,3,Hujan,True
2021-03-09,Banjir,Tojo Una-Una,Sulawesi Tengah,0,0,0,0,30,0,2021,3,Hujan,True
2021-03-09,Banjir,Dompu,Nusa Tenggara Barat,0,0,0,4,0,0,2021,3,Hujan,True
2021-03-09,Banjir,Rote Ndao,Nusa Tenggara Timur,0,0,0,1,0,0,2021,3,Hujan,True
2021-03-08,Banjir,Blora,Jawa Tengah,0,0,0,0,256,0,2021,3,Hujan,True
2021-03-08,Banjir,Kota Probolinggo,Jawa Timur,0,0,0,0,122,0,2021,3,Hujan,True
2021-03-08,Banjir,Sumedang,Jawa Barat,0,0,0,0,1,0,2021,3,Hujan,True
2021-03-08,Banjir,Probolinggo,Jawa Timur,0,0,0,6,1858,0,2021,3,Hujan,True
2021-03-08,Banjir,Mesuji,Lampung,0,0,0,0,399,0,2021,3,Hujan,True
2021-03-08,Banjir,Balangan,Kalimantan Selatan,0,0,0,0,750,4,2021,3,Hujan,True
2021-03-07,Banjir,Majalengka,Jawa Barat,0,0,0,0,0,0,2021,3,Hujan,True
2021-03-07,Banjir,Pasuruan,Jawa Timur,0,0,0,0,40,0,2021,3,Hujan,True
2021-03-07,Banjir,Ogan Komering Ulu,Sumatera Selatan,0,0,0,0,300,0,2021,3,Hujan,True
2021-03-07,Banjir,Majene,Sulawesi Barat,1,0,2,0,0,0,2021,3,Hujan,True
2021-03-07,Banjir,Kuningan,Jawa Barat,0,0,0,0,2,0,2021,3,Hujan,True
2021-03-07,Banjir,Lumajang,Jawa Timur,0,0,0,0,40,0,2021,3,Hujan,True
2021-03-06,Banjir,Aceh Selatan,Aceh,0,0,0,1,78,0,2021,3,Hujan,True
2021-03-06,Banjir,Kota Prabumulih,Sumatera Selatan,0,0,0,0,100,0,2021,3,Hujan,True
2021-03-06,Banjir,Pekalongan,Jawa Tengah,0,0,0,0,7597,0,2021,3,Hujan,True
2021-03-05,Banjir,Subang,Jawa Barat,0,0,0,0,20,0,2021,3,Hujan,True
2021-03-05,Banjir,Gresik,Jawa Timur,0,0,0,0,32,0,2021,3,Hujan,True
2021-03-05,Banjir,Kolaka Timur,Sulawesi Tenggara,0,0,0,1,0,0,2021,3,Hujan,True
2021-03-04,Banjir,Sumedang,Jawa Barat,0,0,0,0,14,0,2021,3,Hujan,True
2021-03-04,Banjir,Sumenep,Jawa Timur,0,0,0,0,3,0,2021,3,Hujan,True
2021-03-04,Banjir,Tegal,Jawa Tengah,0,0,0,0,15,0,2021,3,Hujan,True
2021-03-04,Banjir,Bandung,Jawa Barat,0,0,0,0,5000,0,2021,3,Hujan,True
2021-03-03,Banjir,Bogor,Jawa Barat,0,0,0,0,6,0,2021,3,Hujan,True
2021-03-03,Banjir,Ponorogo,Jawa Timur,0,0,0,1,0,0,2021,3,Hujan,True
2021-03-03,Banjir,Bojonegoro,Jawa Timur,0,0,0,0,89,0,2021,3,Hujan,True
2021-03-03,Banjir,Ciamis,Jawa Barat,0,0,0,1,0,0,2021,3,Hujan,True
2021-03-03,Banjir,Kepulauan Mentawai,Sumatera Barat,0,0,0,0,1,0,2021,3,Hujan,True
2021-03-03,Banjir,Lampung Selatan,Lampung,0,0,0,42,0,0,2021,3,Hujan,True
2021-03-03,Banjir,Pasuruan,Jawa Timur,0,0,0,0,90,0,2021,3,Hujan,True
2021-03-03,Banjir,Wonogiri,Jawa Tengah,0,0,0,0,4,0,2021,3,Hujan,True
2021-03-03,Banjir,Bantul,Di Yogyakarta,0,0,0,0,48,0,2021,3,Hujan,True
2021-03-03,Banjir,Lamongan,Jawa Timur,0,0,0,0,6026,0,2021,3,Hujan,True
2021-03-02,Banjir,Toli-Toli,Sulawesi Tengah,0,0,0,1,0,1,2021,3,Hujan,True
2021-03-02,Banjir,Serang,Banten,0,0,0,0,1,0,2021,3,Hujan,True
2021-03-02,Banjir,Karawang,Jawa Barat,0,0,0,0,7,0,2021,3,Hujan,True
2021-03-01,Banjir,Banyuwangi,Jawa Timur,0,0,0,9,0,0,2021,3,Hujan,True
2021-03-01,Banjir,Kerinci,Jambi,0,0,0,0,8,0,2021,3,Hujan,True
2021-03-01,Banjir,Jayawijaya,Papua,0,0,0,0,1263,13,2021,3,Hujan,True
2021-02-28,Banjir,Probolinggo,Jawa Timur,0,0,0,0,1768,0,2021,2,Hujan,True
2021-02-28,Banjir,Dompu,Nusa Tenggara Barat,0,0,0,45,0,1,2021,2,Hujan,True
2021-02-28,Banjir,Situbondo,Jawa Timur,0,0,0,0,0,1,2021,2,Hujan,True
2021-02-27,Banjir,Indramayu,Jawa Barat,0,0,0,0,2950,0,2021,2,Hujan,True
2021-02-27,Banjir,Jember,Jawa Timur,0,0,0,2,218,1,2021,2,Hujan,True
2021-02-27,Banjir,Malaka,Nusa Tenggara Timur,0,0,0,0,150,0,2021,2,Hujan,True
2021-02-27,Banjir,Toli-Toli,Sulawesi Tengah,0,0,0,3,0,0,2021,2,Hujan,True
2021-02-27,Banjir,Situbondo,Jawa Timur,0,0,0,25,0,0,2021,2,Hujan,True
2021-02-27,Banjir,Lumajang,Jawa Timur,0,0,0,0,3518,0,2021,2,Hujan,True
2021-02-26,Banjir,Cirebon,Jawa Barat,0,0,0,0,1545,7,2021,2,Hujan,True
2021-02-26,Banjir,Purwakarta,Jawa Barat,0,0,0,0,130,0,2021,2,Hujan,True
2021-02-26,Banjir,Bogor,Jawa Barat,0,0,0,0,15,0,2021,2,Hujan,True
2021-02-26,Banjir,Lombok Tengah,Nusa Tenggara Barat,0,0,0,0,241,0,2021,2,Hujan,True
2021-02-24,Banjir,Serang,Banten,0,0,0,0,200,0,2021,2,Hujan,True
2021-02-24,Banjir,Penukal Abab Lematang Ilir,Sumatera Selatan,0,0,4,9,330,0,2021,2,Hujan,True
2021-02-24,Banjir,Sragen,Jawa Tengah,0,0,0,0,60,0,2021,2,Hujan,True
2021-02-24,Banjir,Jepara,Jawa Tengah,0,0,0,0,0,0,2021,2,Hujan,True
2021-02-23,Banjir,Kota Semarang,Jawa Tengah,0,0,0,0,17720,0,2021,2,Hujan,True
2021-02-23,Banjir,Dompu,Nusa Tenggara Barat,0,0,0,0,0,0,2021,2,Hujan,True
2021-02-23,Banjir,Kota Bima,Nusa Tenggara Barat,0,0,0,0,20,0,2021,2,Hujan,True
2021-02-23,Banjir,Sumbawa Barat,Nusa Tenggara Barat,0,0,0,0,33,0,2021,2,Hujan,True
2021-02-22,Banjir,Majalengka,Jawa Barat,0,0,0,0,9,0,2021,2,Hujan,True
2021-02-22,Banjir,Sumbawa Barat,Nusa Tenggara Barat,0,0,0,0,67,0,2021,2,Hujan,True
2021-02-22,Banjir,Sarmi,Papua,0,0,0,0,28,0,2021,2,Hujan,True
2021-02-22,Banjir,Sumedang,Jawa Barat,0,0,0,0,5,0,2021,2,Hujan,True
2021-02-22,Banjir,Halmahera Barat,Maluku Utara,0,0,0,20,0,0,2021,2,Hujan,True
2021-02-22,Banjir,Jayapura,Papua,0,0,0,0,102,0,2021,2,Hujan,True
2021-02-22,Banjir,Sumbawa,Nusa Tenggara Barat,0,0,0,0,0,0,2021,2,Hujan,True
2021-02-21,Banjir,Bekasi,Jawa Barat,0,0,0,5,500,0,2021,2,Hujan,True
2021-02-21,Banjir,Toli-Toli,Sulawesi Tengah,0,0,0,0,0,0,2021,2,Hujan,True
2021-02-20,Banjir,Bekasi,Jawa Barat,8,0,266,0,24500,0,2021,2,Hujan,True
2021-02-20,Banjir,Bogor,Jawa Barat,0,0,0,0,310,0,2021,2,Hujan,True
2021-02-20,Banjir,Sumbawa,Nusa Tenggara Barat,0,0,0,0,0,0,2021,2,Hujan,True
2021-02-20,Banjir,Bima,Nusa Tenggara Barat,0,0,0,0,0,0,2021,2,Hujan,True
2021-02-20,Banjir,Kota Jakarta Timur,Dki Jakarta,0,0,0,0,0,0,2021,2,Hujan,True
2021-02-20,Banjir,Kota Depok,Jawa Barat,0,0,0,0,14,0,2021,2,Hujan,True
2021-02-20,Banjir,Kota Jakarta Selatan,Dki Jakarta,2,1,0,0,0,0,2021,2,Hujan,True
2021-02-20,Banjir,Serang,Banten,0,0,0,38,0,1,2021,2,Hujan,True
2021-02-20,Banjir,Tangerang,Banten,0,0,0,0,4837,0,2021,2,Hujan,True
2021-02-20,Banjir,Kota Tangerang,Banten,0,0,0,0,0,0,2021,2,Hujan,True
2021-02-20,Banjir,Kota Jakarta Barat,Dki Jakarta,3,0,0,0,0,0,2021,2,Hujan,True
2021-02-20,Banjir,Kota Tangerang Selatan,Banten,0,0,0,0,0,0,2021,2,Hujan,True
2021-02-20,Banjir,Cirebon,Jawa Barat,0,0,0,0,150,0,2021,2,Hujan,True
2021-02-19,Banjir,Bogor,Jawa Barat,0,0,0,0,0,0,2021,2,Hujan,True
2021-02-19,Banjir,Bekasi,Jawa Barat,0,0,0,0,0,0,2021,2,Hujan,True
2021-02-19,Banjir,Lombok Barat,Nusa Tenggara Barat,0,0,1,0,360,1,2021,2,Hujan,True
2021-02-19,Banjir,Kota Jakarta Timur,Dki Jakarta,0,0,0,0,0,0,2021,2,Hujan,True
2021-02-19,Banjir,Karawang,Jawa Barat,0,0,0,23,29092,0,2021,2,Hujan,True
2021-02-19,Banjir,Kota Jakarta Selatan,Dki Jakarta,0,0,0,0,0,0,2021,2,Hujan,True
2021-02-19,Banjir,Indramayu,Jawa Barat,0,0,0,0,64,0,2021,2,Hujan,True
2021-02-19,Banjir,Serang,Banten,0,0,0,0,10,0,2021,2,Hujan,True
2021-02-19,Banjir,Kolaka Utara,Sulawesi Tenggara,0,0,0,47,0,0,2021,2,Hujan,True
2021-02-19,Banjir,Kota Bekasi,Jawa Barat,2,0,0,0,25133,0,2021,2,Hujan,True
2021-02-18,Banjir,Subang,Jawa Barat,2,0,0,0,2435,19,2021,2,Hujan,True
2021-02-18,Banjir,Kota Jakarta Selatan,Dki Jakarta,0,0,0,0,0,0,2021,2,Hujan,True
2021-02-18,Banjir,Majalengka,Jawa Barat,0,0,0,0,74,0,2021,2,Hujan,True
2021-02-18,Banjir,Cirebon,Jawa Barat,0,0,0,0,2340,0,2021,2,Hujan,True
2021-02-18,Banjir,Tojo Una-Una,Sulawesi Tengah,0,0,0,8,86,0,2021,2,Hujan,True
2021-02-18,Banjir,Brebes,Jawa Tengah,0,0,0,0,0,0,2021,2,Hujan,True
2021-02-18,Banjir,Serang,Banten,0,0,0,0,15,0,2021,2,Hujan,True
2021-02-18,Banjir,Kotawaringin Timur,Kalimantan Tengah,0,0,0,0,60,0,2021,2,Hujan,True
2021-02-17,Banjir,Tegal,Jawa Tengah,0,0,0,0,7,0,2021,2,Hujan,True
2021-02-17,Banjir,Pati,Jawa Tengah,0,0,0,0,96,0,2021,2,Hujan,True
2021-02-17,Banjir,Brebes,Jawa Tengah,0,0,0,0,3284,0,2021,2,Hujan,True
2021-02-17,Banjir,Kota Jakarta Barat,Dki Jakarta,0,0,0,0,14,0,2021,2,Hujan,True
2021-02-17,Banjir,Halmahera Utara,Maluku Utara,0,0,0,0,468,0,2021,2,Hujan,True
2021-02-17,Banjir,Pemalang,Jawa Tengah,0,0,0,0,900,0,2021,2,Hujan,True
2021-02-17,Banjir,Jepara,Jawa Tengah,0,0,0,0,50,0,2021,2,Hujan,True
2021-02-16,Banjir,Brebes,Jawa Tengah,0,0,0,0,750,0,2021,2,Hujan,True
2021-02-16,Banjir,Halmahera Barat,Maluku Utara,0,0,0,49,0,0,2021,2,Hujan,True
2021-02-16,Banjir,Kota Jakarta Barat,Dki Jakarta,0,0,0,0,0,0,2021,2,Hujan,True
2021-02-16,Banjir,Kota Tidore Kepulauan,Maluku Utara,0,0,0,0,34,0,2021,2,Hujan,True
2021-02-16,Banjir,Wonogiri,Jawa Tengah,0,0,0,0,5,0,2021,2,Hujan,True
2021-02-16,Banjir,Lampung Timur,Lampung,0,0,0,99,0,0,2021,2,Hujan,True
2021-02-15,Banjir,Belu,Nusa Tenggara Timur,0,0,0,0,50,0,2021,2,Hujan,True
2021-02-15,Banjir,Sidoarjo,Jawa Timur,0,0,0,0,1702,0,2021,2,Hujan,True
2021-02-15,Banjir,Pulang Pisau,Kalimantan Tengah,0,0,0,0,107,0,2021,2,Hujan,True
2021-02-15,Banjir,Subang,Jawa Barat,0,0,0,0,0,0,2021,2,Hujan,True
2021-02-15,Banjir,Ponorogo,Jawa Timur,0,0,0,0,15,0,2021,2,Hujan,True
2021-02-15,Banjir,Kendal,Jawa Tengah,0,0,0,0,4905,0,2021,2,Hujan,True
2021-02-15,Banjir,Musi Banyu Asin,Sumatera Selatan,0,0,0,1,0,0,2021,2,Hujan,True
2021-02-14,Banjir,Sragen,Jawa Tengah,0,0,0,0,345,0,2021,2,Hujan,True
2021-02-14,Banjir,Pasuruan,Jawa Timur,0,0,0,0,3201,0,2021,2,Hujan,True
2021-02-14,Banjir,Madiun,Jawa Timur,0,0,0,15,27,0,2021,2,Hujan,True
2021-02-14,Banjir,Nganjuk,Jawa Timur,0,0,0,0,0,0,2021,2,Hujan,True
2021-02-14,Banjir,Jepara,Jawa Tengah,0,0,0,0,21,0,2021,2,Hujan,True
